"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12"
"1" 0.0116770220187486 0.12281175059952 0.662309243514279 0.203201983867452 0.698097432905484 0.741295027403644 0.72961301261927 0.798037122319525 42.3056803033839 32.539896052544 23.336689508766 14.945456360052
"2" 0.00431169155783291 0.0672478077027224 0.645628944572893 0.282811556166552 0.595347101449275 0.700015595477776 0.724475629113434 0.807424732093537 47.0532528985507 33.1186269320118 22.8334309330236 14.85200364942
"3" 0.00267787063114641 0.0210813056927836 0.601772935038552 0.374467888637518 0.580047586206897 0.564484275076654 0.696595433411591 0.807677777229798 48.142914137931 36.9113939553219 22.4585512574997 14.8337638522427
"4" 0.0182940772924766 0.0125009528165257 0.429682140407043 0.539522829483955 0.65129375 0.618665853658537 0.712157069363136 0.835856315343317 43.47531875 35.2883286585366 21.485305002661 14.2956846849392
"5" 0.00345140781108084 0.0294277929155313 0.670935513169846 0.296185286103542 0.685973684210526 0.622409567901235 0.732097454988493 0.842862802821221 47.6117868421053 35.080875617284 22.004110180046 14.6745177246243
"6" 0.00904382470119522 0.0541035856573705 0.698645418326693 0.238207171314741 0.549150220264317 0.556536818851252 0.667098945027372 0.780057032948654 51.4322947136564 37.4554092047128 23.6271444057938 15.1921453420304
"7" 0.0137196352191106 0.0710999919296263 0.71358243886692 0.201597933984343 0.558218823529412 0.612076049943246 0.681023083012893 0.775252602081665 52.6257288235294 36.3571223609535 23.8268647477946 15.272871857486
"8" 0.00840870869505931 0.0504522521703559 0.640516340166356 0.300622698968229 0.514987027027027 0.529593153153153 0.64701075787681 0.774284245539764 53.0589340540541 38.5037554954955 23.9758391214874 15.1702899758089
"9" 0.0263575519216173 0.0805216311322707 0.602497757538122 0.29062305940799 0.521934031413613 0.541498800342759 0.645800721484196 0.799819254510921 54.7718612565445 38.4824119965724 24.3785128607421 14.850925379867
"10" 0.0279931389365352 0.0851457975986278 0.636432246998285 0.250428816466552 0.508575735294118 0.501993875906527 0.638169987063389 0.768166575342466 56.5649068627451 39.931439564867 24.4878714963346 15.1846432876712
"11" 0.00750449212556812 0.0459782264031286 0.67006658915548 0.276450692315823 0.541293661971831 0.618194482758621 0.73755655020112 0.833774632001529 51.8830225352113 35.7379002298851 22.3378940137235 14.7832121391703
"12" 0.0129897785349233 0.147572402044293 0.709114139693356 0.130323679727428 0.721745901639344 0.751993795093795 0.768831261261261 0.81933954248366 42.8582655737705 32.1823151515152 23.2130775975976 14.797264379085
"13" 0.081909318751424 0.076555023923445 0.352927773980406 0.488607883344725 0.595014325452017 0.63783125 0.670699483537766 0.808951060853346 55.4406461752434 35.8010492559524 23.4169614590058 14.0958829097692
"14" 0.0176353760379029 0.0836224705478851 0.656808084675329 0.241934068738883 0.547637856173677 0.586339107210988 0.677317527263012 0.793055542001846 51.3090600633198 36.8474456886684 23.829213437204 14.9924702855071
"15" 0.00587938562159717 0.0587242776879055 0.675885821635443 0.259510515055054 0.569937278106509 0.616452932464455 0.703826845274861 0.800678423486829 48.8535192307692 35.526365936019 23.0030145280008 14.9840402640928
"16" 0.00301833510681837 0.0299480232462961 0.65937832528444 0.307655316362446 0.542480338983051 0.57462401776563 0.705106270463186 0.787576427549968 51.0686894915254 36.8507748548001 22.517954345566 15.0880535235625
"17" 0.00301712216830513 0.0368843185075302 0.725693309531592 0.234405249792573 0.568553333333333 0.614805453306067 0.730080646502443 0.816977099646037 49.1885425 35.5612762099523 22.4150566399889 14.9142201866352
"18" 0.00948321936111606 0.0372339696591797 0.624576886708418 0.328705924271286 0.550255780346821 0.541872248803828 0.669697073020888 0.78306352872509 54.005376734104 38.1002006993007 23.32119303142 15.0850742224631
"19" 0.0124889369652867 0.0577385049801217 0.636760181504011 0.293012376550581 0.523976659167604 0.517182080291971 0.630394521968385 0.782980661632506 55.3417879640045 39.1574666545012 24.6181668074967 15.0708692221024
"20" 0.0118239611805534 0.0550658763551488 0.6377875372378 0.295322625226498 0.608014805194805 0.665548131622978 0.716785818847209 0.813908485856905 46.48402 34.2942175683213 22.9381840660664 14.7428253015807
"21" 0.00915450165656332 0.0581026924579349 0.62409757085606 0.308645235029442 0.579679573291189 0.608352197460159 0.697292179567425 0.817350633400912 48.3343886606085 36.1309244459661 22.9546197863783 14.9151331782546
"22" 0.013793473372366 0.120448421982085 0.660252680918134 0.205505423727415 0.65585723900688 0.692742302685667 0.676543259102797 0.77918011604911 45.032107074484 33.8772979600575 24.1914513787382 15.2061417224659
"23" 0.00430199209363615 0.030863240575666 0.57605353590161 0.388781231429088 0.515254954954955 0.523651318543324 0.654609793675712 0.789129916262378 53.2616744744745 38.4733508580996 23.4385715855573 14.9363108028178
"24" 0.00368188512518409 0.0329528718703976 0.638070692194403 0.325294550810015 0.634085 0.618072625698324 0.7160910271206 0.799725127334465 45.96547 35.2087016759777 22.0751891806117 14.9497478211658
"25" 0.00138140627158447 0.0161624533775383 0.542754524105539 0.439701616245338 0.52626 0.672922222222222 0.719767548994655 0.822012849513038 55.86632 33.1155555555556 21.9323990837363 14.6230805215206
"26" 0.0107350529297749 0.0793698126335669 0.634660305153819 0.275234829282839 0.592291666666667 0.643429931120852 0.676166797180893 0.790193156374142 48.3836648148148 34.9073797745773 23.8692427486296 14.8992920910076
"27" 0.00270743749004619 0.0383819079471253 0.704029304029304 0.254881350533524 0.565652941176471 0.612780124481328 0.711178839976474 0.799386922019495 50.0640305882353 35.4651033609958 22.9165023345247 14.9995397775556
"28" 0.00727755690813778 0.0413714245505401 0.5881627555149 0.363188263026422 0.631710345661107 0.630735156050685 0.695022974634138 0.815793666992802 48.038730722746 35.3825857683476 22.9229276084427 14.7625133383061
"29" 0.000744139898300881 0.00595311918640704 0.41088924717847 0.582413493736822 0.621783333333333 0.591316666666667 0.735688711137941 0.849706218057922 48.3348666666667 36.1814729166667 20.8382392695442 14.2874542802385
"30" 0.0073709277649079 0.0672455409936983 0.646487064426769 0.278896466814625 0.650776923076923 0.653601084076126 0.699253877765805 0.809034618959108 44.965350989011 34.5268223319682 23.237164404741 14.9100499651487
"31" 0.00672788881795413 0.0391027844620144 0.545400972351815 0.408768354368217 0.557161405109489 0.581878069073783 0.673066438186566 0.814337814987235 50.8300326642336 36.8683540502355 23.1383669446695 14.6832724342994
"32" 0.00264400377714825 0.0219074598677998 0.6359537299339 0.339494806421152 0.533978571428571 0.543791271551724 0.682990556442333 0.799769703080453 50.4027910714286 37.5012376077586 22.5756894391032 15.0526012655587
"33" 0.0100009086572318 0.0405928420526567 0.559536925558256 0.389869323731855 0.542703549119818 0.561128613899479 0.645149905861934 0.779060486381961 53.3480155877342 37.7228825224721 23.7184651207048 15.0008427252102
"34" 0.0112896040982237 0.0651623141600312 0.563157748204243 0.360390333537502 0.670611713933416 0.698915573595386 0.707240583364232 0.83943666808297 43.6398853267571 33.4299716727195 22.8127534816463 14.6053245393797
"35" 0.00530801877312653 0.0426533000744778 0.672498788258521 0.279539892893875 0.54811714922049 0.631749057649667 0.733152944485462 0.798290104034509 51.3348494432071 35.2356310144124 22.4106216503182 14.9874231920832
"36" 0.00424395525081198 0.043868639480332 0.573511367737279 0.378376037531577 0.649111224489796 0.670232872655479 0.71582495846967 0.826093903555623 45.0865462585034 34.1615076999013 22.5751195268059 14.5737229246147
"37" 0.0117983879791386 0.0886246763193406 0.65512965461906 0.244447281082461 0.597077588871716 0.650276152263374 0.67305723988198 0.782908474449832 48.4393630602782 34.9886713374486 24.1423143266715 15.1015195524058
"38" 0.00390579905337284 0.0348443452495479 0.73890791549621 0.22234194020087 0.555127586206897 0.593882164549972 0.720729426622227 0.811774229837314 51.8272955665025 36.1386498067366 22.647256150401 14.983788317757
"39" 0.00377698556793936 0.0201704281908902 0.630279496932028 0.345773089309143 0.591809824561404 0.588819448094612 0.724853535608402 0.82377548963244 48.2194452631579 36.337994021025 21.7592376080237 14.8175278525162
"40" 0.0103604838955419 0.0985769570649359 0.683791937105768 0.207270621933754 0.623132941176471 0.661439196290572 0.69583135026738 0.791212378712143 46.5287435294118 34.3405149613601 23.7166797950089 15.1109565862981
"41" 0.00298970078586421 0.0454434519451359 0.768096841899741 0.183470005369259 0.592448163265306 0.629366890440387 0.719784195475343 0.812101749251746 47.6930167346939 34.8902380504834 22.8584659157346 15.0742708480213
"42" 0.00227020482292402 0.0385178084956109 0.754187266673393 0.205024720008072 0.611252222222222 0.635184446627374 0.708503352954948 0.795058519931102 45.3119488888889 34.7664964636542 22.9725387788889 15.1538061023622
"43" 0.00374154554612174 0.0366239746726148 0.654770470571305 0.304864009209958 0.603867307692308 0.623645776031434 0.683549747252747 0.780802478168515 45.7598403846154 35.4290157170923 22.8061732197802 15.2290551805523
"44" 0.00599443653602539 0.0688250120802915 0.729048856616735 0.196131694766948 0.610142265795207 0.653510898165718 0.715740615744721 0.791639252896524 45.8352868554829 34.4133156293485 23.2781543302761 15.1196488413903
"45" 0.00256544807882922 0.0251005772258177 0.610984782228441 0.361349192466912 0.533694318181818 0.578996515679443 0.691497170531539 0.771566728519564 51.3149113636364 36.7647451800232 22.820597175303 15.0954523840258
"46" 0.0156716740984458 0.0515606736222347 0.704446079916879 0.22832157236244 0.616072651933702 0.596565994962217 0.691649434611603 0.798731664770573 45.7752267955801 36.2289266162888 23.2821978613569 15.1011392112249
"47" 0.021203300204971 0.0878929328074134 0.597130406324819 0.293773360662797 0.642125020308692 0.672168801442345 0.627985416354175 0.715222800722343 46.2205796100731 34.9656815944187 24.5371198150434 15.726077674195
"48" 0.00973598273094592 0.0765871478386008 0.689577683068578 0.224099186361875 0.587808186469585 0.616835340030353 0.669947113640377 0.779234047125074 47.709605173394 35.7292536460215 24.1067562037468 15.1480549841928
"49" 0.00963418039653728 0.0389341181019483 0.608682576847894 0.342749124653621 0.559835897435897 0.585083613793103 0.705738488142292 0.823004521809977 54.9635930880713 36.7245284965517 22.489453167349 14.8583247336425
"50" 0.00460334509743747 0.0239373945066749 0.59950897652294 0.371950283872948 0.633446666666667 0.628658974358974 0.715044484259022 0.834575288778878 49.2566933333333 35.4714980769231 22.0277986178654 14.5582433993399
"51" 0.00771830158186003 0.0535138841275283 0.678730594054557 0.260037220236055 0.627280203045685 0.641210670815411 0.706290849989177 0.823273248959452 45.3872133883249 35.0127638235563 23.1821434071722 14.8988036084901
"52" 0.00957374197406331 0.0533149710774336 0.64996949691043 0.287141790038073 0.554886666666667 0.581848470543807 0.720919091385009 0.834258440556744 51.6937500525762 36.7056751699396 22.6368726668959 14.6440025123584
"53" 0.00239731207686067 0.021172436870018 0.45162288401685 0.524807367036271 0.620250478011472 0.634153940246807 0.695644407342187 0.843071211214708 47.2262731357553 35.1433352132496 22.4099766991622 14.3140058392471
"54" 0.0103106613771824 0.0685333180014949 0.590754901397114 0.330401119224209 0.638086802973978 0.639241163310962 0.674827179237632 0.809613874709977 45.8646604089219 35.4849804809843 23.509028324412 14.8923559338747
"55" 0.0122109250398724 0.101824162679426 0.655841307814992 0.23012360446571 0.694560734693878 0.704563083700441 0.706613548347874 0.812306644719744 43.283287755102 33.5921070386686 23.4596005137247 14.8922789569436
"56" 0.00678275192658392 0.0319665862697806 0.668427554562033 0.292823107241602 0.616698091934085 0.611067592933382 0.755450855438016 0.817682861562569 46.0412056374675 35.5534356827383 21.8662110661292 14.7440645960986
"57" 0.0176209791529101 0.100518818979342 0.611376285256108 0.27048391661164 0.694981156316916 0.685957075825826 0.698833805468123 0.828401785589733 43.542732012848 33.978241234985 23.4970075325557 14.6355021134128
"58" 0.00172070473139691 0.024836587160729 0.67837972382148 0.295062984286395 0.58336855345912 0.632141176470588 0.748265404801787 0.833537990097194 47.3973301886792 34.8275529847495 21.6146030039084 14.7844531120484
"59" 0.000845010914724315 0.00471797760721076 0.473065277093162 0.521371734384902 0.641641666666667 0.566035820895522 0.75509108365585 0.842415950837385 48.212075 36.6982850746269 20.2482473504019 14.715770556456
"60" 0.0206378986866792 0.0292319796647098 0.686376565998911 0.2637535556497 0.675348093841642 0.695623188405797 0.788845225288775 0.845143896282698 41.8456894428152 33.941351552795 21.0523590688652 14.7355815741166
"61" 0.0126955629648628 0.00705309053603488 0.575019235701462 0.40523211079764 0.650962626262626 0.593830909090909 0.756141413916146 0.853728449367089 43.9758636363636 35.1006818181818 20.7426225468332 14.6125158544304
"62" 0.0272727272727273 0.0181818181818182 0.481818181818182 0.472727272727273 0.733966666666667 0.54025 0.693362264150943 0.842023076923077 49.5954666666667 35.2314 22.5581018867925 13.8916903846154
"63" 0.033096926713948 0.0851063829787234 0.517730496453901 0.364066193853428 0.540878571428571 0.588336111111111 0.700767579908676 0.830687662337662 52.3417714285714 37.6741388888889 23.0760520547945 14.4733922077922
"64" 0.000928612884503773 0.0216482878699942 0.762971561230412 0.21445153801509 0.54113125 0.654995978552279 0.803522843450479 0.840062868741543 49.23065625 34.5394672922252 20.9881793625437 14.8380036265223
"65" 0.0107653931994223 0.0593409478797427 0.729683602468163 0.200210056452672 0.687524390243902 0.719091592920354 0.760431414177762 0.833861573770492 43.6385341463415 32.8733148230088 22.0546749550198 14.8688811147541
"66" 0.00552169822896642 0.0563826741380016 0.640680600433556 0.297415027199476 0.595488888888889 0.625972324990932 0.683746175944842 0.796991638589012 47.5065840740741 35.4748789626406 23.398096977145 14.9434564945335
"67" 0.0132921790212575 0.0153830835863992 0.623935878926669 0.347388858465674 0.660951123595506 0.601813430420712 0.754913077475465 0.831669074233305 42.7191466292135 36.2549800970874 21.0415047235299 14.7150628403554
"68" 0.00308304326205868 0.035604177026355 0.661909497762307 0.299403281949279 0.576578629032258 0.64250125698324 0.740269175869582 0.829434184520844 49.6545366935484 34.822180726257 22.0352750995417 14.7353031224049
"69" 0.00329538645895746 0.042379130755404 0.742913766880214 0.211411715905425 0.592265734265734 0.637239206090266 0.771318133879273 0.81769253324613 47.7396517482517 34.750572593801 21.8924625504064 14.8631768585132
"70" 0.00628090338099693 0.0341217871620117 0.658648492137734 0.300948817319257 0.578025531914894 0.562199608355091 0.693272588935479 0.813896862048549 52.5586113475177 37.237431462141 22.966301487894 14.8271414594435
"71" 0.00095345410418653 0.0132616798127763 0.625032504117188 0.360752361965849 0.566863636363636 0.618024183006536 0.737671793093884 0.801234598750601 56.9355272727273 35.0349209150327 21.1511417556511 15.1043404613167
"72" 0.00251509054325956 0.00955734406438632 0.475352112676056 0.512575452716298 0.48307 0.59515 0.709204656084656 0.814677134445535 53.41952 35.6465552631579 21.2999812169312 14.796158047105
"73" 0 0.00498753117206983 0.602244389027431 0.392768079800499 0 0.541 0.765225051759834 0.839800317460317 0 39.15695 20.4193296066253 14.870186984127
"74" 0.00142143906020558 0.0139911894273128 0.562831130690162 0.42175624082232 0.610881818181818 0.652075062972292 0.756511805222183 0.847857654169684 47.9965280991736 34.5596137699412 21.1848500553109 14.4703483956326
"75" 0.00363967242948135 0.0234097113078005 0.635081479030524 0.337869137232195 0.566836363636364 0.585734275618375 0.748048257896451 0.829492238952136 51.9875375 36.2631473498233 21.4629267274503 14.7613619782103
"76" 0.00927940444048337 0.0764633411098587 0.692600068153818 0.22165718629584 0.598134463276836 0.631585875899897 0.705015388691242 0.797701833017975 47.5174093220339 35.2676685978745 23.4017930777382 15.013430487228
"77" 0.00179627273407679 0.0161664546066911 0.607140184117955 0.374897088541277 0.5299875 0.56769537037037 0.699183468934911 0.782103473747255 56.1695625 36.8468518518519 22.2382949457594 15.1266074465961
"78" 0.00554405677114134 0.0572885866351271 0.713212103291938 0.223955253301794 0.632948 0.705250709677419 0.751568032475384 0.820125932445814 46.0765684444444 33.3589016344086 22.2626189220936 14.9058365056662
"79" 0.0164247672480384 0.0837093954547302 0.685388462007562 0.214477375289669 0.579595173267327 0.618138440990772 0.718581454459175 0.823377689318548 48.8326266089109 35.8376637688198 22.9312860367174 14.8919993839447
"80" 0.00153174367298416 0.0188381609931186 0.64015454607805 0.339475549255847 0.529641791044776 0.615408980582524 0.704936716545838 0.794242797494781 51.6392164179104 35.4525377427184 22.3840853683797 15.0496964576739
"81" 0.0459507489210459 0.052043665905052 0.64001015486164 0.261995430312262 0.670408839779006 0.727393170731707 0.761523998413328 0.816434205426357 40.9359331491713 33.1695956097561 21.8984307814359 14.8713928294574
"82" 0.000707380334826692 0.0188634755953784 0.736382928554586 0.244046215515209 0.571666666666667 0.6501825 0.794684502081332 0.838181304347826 46.7351166666667 33.939531875 21.1359498398975 14.7574576811594
"83" 0.004739336492891 0.0497420626599002 0.697097214649536 0.248421386197673 0.53606656833825 0.600281646992692 0.714605896863385 0.798123268552562 50.5166684365782 35.9472744238336 22.9383490661016 14.9413818376229
"84" 0.00376871296586516 0.0449484320661502 0.723003328407887 0.228279526560098 0.58695702970297 0.627826730865017 0.738650231727583 0.807058288927392 47.5973295049505 35.002632790968 22.5619412526708 14.9292639870542
"85" 0.0102758106109198 0.0668254944824788 0.66287487073423 0.260023824172372 0.618398598726115 0.640495102840353 0.694398748000553 0.787680185259766 46.9638 35.1165912047013 23.2406796263749 15.086741220298
"86" 0.0159279052708792 0.039804793341417 0.670843250849538 0.273424050538166 0.592548872180451 0.592093042497179 0.727918876218954 0.806347911305776 47.1305434210526 36.3477937570515 22.4832558476335 14.8594662031207
"87" 0.00658052316419792 0.0660321462338481 0.690501103057044 0.23688622754491 0.584783141762452 0.664186311569301 0.704732520904079 0.785604858708956 48.9192166666667 34.3044281977854 23.3112560740497 15.1239718482252
"88" 0.0262032556093269 0.0698988121425429 0.603713154421469 0.300184777826661 0.708660935751063 0.679391549177576 0.72270406634408 0.815859241020831 45.2202916722633 34.439584264854 22.6033683388717 14.6944464141947
"89" 0.00218844265688768 0.0242503105222689 0.648488791624771 0.325072455196073 0.591643243243243 0.605504390243902 0.744038544326888 0.842508733624454 49.7756756756757 35.8161824390244 21.8640403684787 14.638620724163
"90" 0.0142126741404381 0.0942977312882093 0.704911112153478 0.186578482417875 0.699246864686469 0.721077665395457 0.755581623192263 0.809146735942345 43.5874278327833 32.9903661250207 22.6785641225268 14.9258898097712
"91" 0.0286351008944653 0.0412430930793418 0.671673230149281 0.258448575876912 0.637617484008529 0.630573575129534 0.734846218525589 0.809721639499173 44.6481271855011 35.3564062916358 22.4132218480138 14.956633167966
